Name,Alias,Nationality,Designation,Sanction Type,Source
KOREA KUMRYONG TRADING CORPORATION,,Unknown,entity,DPRK,UN
TOSONG TECHNOLOGY TRADING CORPORATION,,Unknown,entity,DPRK,UN
KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION,Chosun Yunha Machinery Joint Operation Company,Unknown,entity,DPRK,UN
LEADER (HONG KONG) INTERNATIONAL,Leader International Trading Limited,Unknown,entity,DPRK,UN
SECOND ACADEMY OF NATURAL SCIENCES,2ND ACADEMY OF NATURAL SCIENCES,Unknown,entity,DPRK,UN
KOREA COMPLEX EQUIPMENT IMPORT CORPORATION,,Unknown,entity,DPRK,UN
LIBYAN INVESTMENT AUTHORITY,Libyan Foreign Investment Company (LFIC),Unknown,entity,Libya,UN
LIBYAN AFRICA INVESTMENT PORTFOLIO,,Unknown,entity,Libya,UN
BUTEMBO AIRLINES (BAL),,Unknown,entity,DRC,UN
CONGOMET TRADING HOUSE,,Unknown,entity,DRC,UN
COMPAGNIE AERIENNE DES GRANDS LACS (CAGL) ; GREAT LAKES BUSINESS COMPANY (GLBC),CAGL,Unknown,entity,DRC,UN
FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA (FDLR),FDLR,Unknown,entity,DRC,UN
M23,Mouvement du 23 mars,Unknown,entity,DRC,UN
MACHANGA LTD,,Unknown,entity,DRC,UN
TOUS POUR LA PAIX ET LE DEVELOPPEMENT (NGO),TPD,Unknown,entity,DRC,UN
UGANDA COMMERCIAL IMPEX (UCI) LTD,,Unknown,entity,DRC,UN
AL-SHABAAB,AL-SHABAB,Unknown,entity,Somalia,UN
"OCEAN MARITIME MANAGEMENT COMPANY, LIMITED (OMM)",East Sea Shipping Company,Unknown,entity,DPRK,UN
IDLEB COMPANY FOR SPINNING,,Unknown,entity,Iraq,UN
AL WASEL AND BABEL GENERAL TRADING LLC,,Unknown,entity,Iraq,UN
AVIATRANS ANSTALT,AVIATRANS ESTABLISHMENT,Unknown,entity,Iraq,UN
LOGARCHEO S.A.,LOGARCHEO AG,Unknown,entity,Iraq,UN
Al-ARABI TRADING COMPANY,,Unknown,entity,Iraq,UN
"AL-BASHAIR TRADING COMPANY, LTD","AL-BASHAER TRADING COMPANY, LTD",Unknown,entity,Iraq,UN
"TRADING AND TRANSPORT SERVICES COMPANY, LTD",,Unknown,entity,Iraq,UN
ALFA COMPANY LIMITED FOR INTERNATIONAL TRADING AND MARKETING,ALFA TRADING COMPANY,Unknown,entity,Iraq,UN
TECHNOLOGY AND DEVELOPMENT GROUP LIMITED,TDG Ltd.,Unknown,entity,Iraq,UN
T.M.G. ENGINEERING LIMITED,TMG Ltd.,Unknown,entity,Iraq,UN
ADF,Allied Democratic Forces,Unknown,entity,DRC,UN
AL-NUSRAH FRONT FOR THE PEOPLE OF THE LEVANT,Hay’at Tahrir al-Sham (HTS) (هيئة تحرير الشام (original script); Hay’at Tahrir al-Sham; Hay’et Tahrir al-Sham; Hayat Tahrir al-Sham; Assembly for the Liberation of Syria; Assembly for the Liberation of the Levant; Liberation of al-Sham Commission; Liberation of the Levant Organisation Tahrir al-Sham; Tahrir al-Sham Hay’at),Unknown,entity,Al-Qaida,UN
HILAL AHMAR SOCIETY INDONESIA (HASI),Yayasan Hilal Ahmar,Unknown,entity,Al-Qaida,UN
HAJI BASIR AND ZARJMIL COMPANY HAWALA,Haji Bashir and Zarjmil Hawala Company,Unknown,entity,Taliban,UN
THE ARMY OF EMIGRANTS AND SUPPORTERS,Battalion of Emigrants and Supporters,Unknown,entity,Al-Qaida,UN
MUJAHIDIN INDONESIAN TIMUR (MIT),Mujahidin of Eastern Indonesia,Unknown,entity,Al-Qaida,UN
JUND AL-KHILAFAH IN ALGERIA (JAK-A),Jund al Khalifa,Unknown,entity,Al-Qaida,UN
DAEDONG CREDIT BANK (DCB),DCB,Unknown,entity,DPRK,UN
CHONGCHONGANG SHIPPING COMPANY,Chong Chon Gang Shipping Co. Ltd.,Unknown,entity,DPRK,UN
HESONG TRADING COMPANY,,Unknown,entity,DPRK,UN
KOREA KWANGSON BANKING CORPORATION (KKBC),KKBC,Unknown,entity,DPRK,UN
KOREA KWANGSONG TRADING CORPORATION,,Unknown,entity,DPRK,UN
MINISTRY OF ATOMIC ENERGY INDUSTRY,MAEI,Unknown,entity,DPRK,UN
HARAKAT SHAM AL-ISLAM,Haraket Sham al-Islam,Unknown,entity,Al-Qaida,UN
OFFICE 39,Office #39,Unknown,entity,DPRK,UN
RECONNAISSANCE GENERAL BUREAU,Chongch’al Ch’ongguk,Unknown,entity,DPRK,UN
SECOND ECONOMIC COMMITTEE,,Unknown,entity,DPRK,UN
LORD’S RESISTANCE ARMY,LRA,Unknown,entity,CAR,UN
ILSIM INTERNATIONAL BANK,,Unknown,entity,DPRK,UN
KOREA DAESONG BANK,Choson Taesong Unhaeng,Unknown,entity,DPRK,UN
SINGWANG ECONOMICS AND TRADING GENERAL CORPORATION,,Unknown,entity,DPRK,UN
DCB FINANCE LIMITED,,Unknown,entity,DPRK,UN
KOREA FOREIGN TECHNICAL TRADE CENTER,,Unknown,entity,DPRK,UN
KOREA TAESONG TRADING COMPANY,,Unknown,entity,DPRK,UN
KOREA DAESONG GENERAL TRADING CORPORATION,Daesong Trading,Unknown,entity,DPRK,UN
KOREA PUGANG TRADING CORPORATION,,Unknown,entity,DPRK,UN
KOREA INTERNATIONAL CHEMICAL JOINT VENTURE COMPANY,Choson International Chemicals Joint Operation Company,Unknown,entity,DPRK,UN
KOREA UNITED DEVELOPMENT BANK,,Unknown,entity,DPRK,UN
KANGBONG TRADING CORPORATION,,Unknown,entity,DPRK,UN
KOREA KUMSAN TRADING CORPORATION,,Unknown,entity,DPRK,UN
KORYO BANK,,Unknown,entity,DPRK,UN
STRATEGIC ROCKET FORCE OF THE KOREAN PEOPLE’S ARMY,Strategic Rocket Force,Unknown,entity,DPRK,UN
JAMAAT-UL-AHRAR (JuA),Jamaat-e-Ahrar,Unknown,entity,Al-Qaida,UN
"HANIFA MONEY EXCHANGE OFFICE (BRANCH LOCATED IN ALBU KAMAL, SYRIAN ARAB REPUBLIC)",Hanifah Currency Exchange,Unknown,entity,Al-Qaida,UN
SELSELAT AL-THAHAB,Silsilet al Thahab,Unknown,entity,Al-Qaida,UN
Jaysh Khalid Ibn al Waleed,Khalid ibn al-Walid Army,Unknown,entity,Al-Qaida,UN
JUND AL AQSA,The Soldiers of Aqsa,Unknown,entity,Al-Qaida,UN
FOREIGN TRADE BANK (FTB),Mooyokbank,Unknown,entity,DPRK,UN
KOREAN NATIONAL INSURANCE COMPANY (KNIC),Korea Foreign Insurance Company,Unknown,entity,DPRK,UN
KORYO CREDIT DEVELOPMENT BANK,Daesong Credit Development Bank,Unknown,entity,DPRK,UN
MANSUDAE OVERSEAS PROJECT GROUP OF COMPANIES,Mansudae Art Studio,Unknown,entity,DPRK,UN
CENTRAL MILITARY COMMISSION OF THE WORKERS’ PARTY OF KOREA (CMC),,Unknown,entity,DPRK,UN
ORGANIZATION AND GUIDANCE DEPARTMENT (OGD),,Unknown,entity,DPRK,UN
PROPAGANDA AND AGITATION DEPARTMENT (PAD),,Unknown,entity,DPRK,UN
CHONMYONG SHIPPING CO,CHON MYONG SHIPPING COMPANY LIMITED,Unknown,entity,DPRK,UN
FIRST OIL JV CO LTD,,Unknown,entity,DPRK,UN
HAPJANGGANG SHIPPING CORP,,Unknown,entity,DPRK,UN
"KINGLY WON INTERNATIONAL CO., LTD",,Unknown,entity,DPRK,UN
KOREA ACHIM SHIPPING CO,,Unknown,entity,DPRK,UN
KOREA ANSAN SHIPPING COMPANY,KOREA ANSAN SHPG COMPANY,Unknown,entity,DPRK,UN
KOREA MYONGDOK SHIPPING CO,,Unknown,entity,DPRK,UN
KOREA SAMJONG SHIPPING,,Unknown,entity,DPRK,UN
KOREA SAMMA SHIPPING CO,Korea Samma SHPG CO,Unknown,entity,DPRK,UN
KOREA YUJONG SHIPPING CO LTD,,Unknown,entity,DPRK,UN
KOTI CORP,,Unknown,entity,DPRK,UN
PAEKMA SHIPPING CO,Care of First Oil JV Co Ltd,Unknown,entity,DPRK,UN
PHYONGCHON SHIPPING & MARINE,PHYONGCHON SHIPPING AND MARINE,Unknown,entity,DPRK,UN
PRO-GAIN GROUP CORPORATION,,Unknown,entity,DPRK,UN
YUK TUNG ENERGY PTE LTD,,Unknown,entity,DPRK,UN
CHANG AN SHIPPING & TECHNOLOGY,,Unknown,entity,DPRK,UN
HUAXIN SHIPPING HONGKONG LTD,,Unknown,entity,DPRK,UN
SHANGHAI DONGFENG SHIPPING CO LTD,,Unknown,entity,DPRK,UN
SHEN ZHONG INTERNATIONAL SHIPPING,,Unknown,entity,DPRK,UN
WEIHAI WORLD-SHIPPING FREIGHT,,Unknown,entity,DPRK,UN
TARIQ GIDAR GROUP (TGG),TEHRIK-E-TALIBAN-TARIQ GIDAR GROUP,Unknown,entity,Al-Qaida,UN
ISLAMIC STATE IN IRAQ AND THE LEVANT - KHORASAN (ISIL-K),ISIL KHORASAN,Unknown,entity,Al-Qaida,UN
ISLAMIC STATE WEST AFRICA PROVINCE (ISWAP),Islamic State in Iraq and the Levant – West Africa (ISIL-WA),Unknown,entity,Al-Qaida,UN
ISLAMIC STATE IN THE GREATER SAHARA (ISGS),Islamic State in Iraq and Syria – Greater Sahara (ISIS-GS),Unknown,entity,Al-Qaida,UN
JAMAAH ANSHARUT DAULAH,Jemaah Anshorut Daulah,Unknown,entity,Al-Qaida,UN
ISLAMIC STATE IN IRAQ AND THE LEVANT - LIBYA,Islamic state of Iraq and the Levant in Libya,Unknown,entity,Al-Qaida,UN
ISLAMIC STATE IN IRAQ AND THE LEVANT - YEMEN,Islamic State of Iraq and the Levant of Yemen,Unknown,entity,Al-Qaida,UN
JUND AL-KHILAFAH IN TUNISIA (JAK-T),ISIL-Tunisia,Unknown,entity,Al-Qaida,UN
THE HOUTHIS,ANSARALLAH,Unknown,entity,Yemen,UN
KHATIBA AL-TAWHID WAL-JIHAD (KTJ),JANNAT OSHIKLARI,Unknown,entity,Al-Qaida,UN
"Islamic State In Iraq And the Levant In South-East Asia (ISIL-SEA, ISIL-South East Asia)",Islamic State East Asia Division,Unknown,entity,Al-Qaida,UN
MUNITIONS INDUSTRY DEPARTMENT,Military Supplies Industry Department,Unknown,entity,DPRK,UN
MYOHYANG SHIPPING CO,,Unknown,entity,DPRK,UN
MAKHTAB AL-KHIDAMAT,MAK,Unknown,entity,Al-Qaida,UN
GENERAL BUREAU OF ATOMIC ENERGY (GBAE),General Department of Atomic Energy (GDAE),Unknown,entity,DPRK,UN
ACADEMY OF NATIONAL DEFENSE SCIENCE,SECOND ACADEMY OF NATURAL SCIENCES (KPE.018),Unknown,entity,DPRK,UN
AL RASHID TRUST,Al-Rasheed Trust,Unknown,entity,Al-Qaida,UN
GLOBAL RELIEF FOUNDATION (GRF),,Unknown,entity,Al-Qaida,UN
BENEVOLENCE INTERNATIONAL FOUNDATION,Al Bir Al Dawalia,Unknown,entity,Al-Qaida,UN
RAJAH SOLAIMAN MOVEMENT,Rajah Solaiman Islamic Movement,Unknown,entity,Al-Qaida,UN
JAMA'ATU AHLIS SUNNA LIDDA'AWATI WAL-JIHAD,Jama'atu Ahlus-Sunnah Lidda'Awati Wal Jihad,Unknown,entity,Al-Qaida,UN
AL MOUAKAOUNE BIDDAM,Les Signataires par le Sang,Unknown,entity,Al-Qaida,UN
AL MOULATHAMOUN,Les Enturbannés,Unknown,entity,Al-Qaida,UN
AL MOURABITOUN,Les Sentinelles,Unknown,entity,Al-Qaida,UN
ANSARUL MUSLIMINA FI BILADIS SUDAN,Ansaru,Unknown,entity,Al-Qaida,UN
ANSAR AL-SHARI’A IN TUNISIA (AAS-T),Ansar al-Sharia in Tunisia,Unknown,entity,Al-Qaida,UN
ABDALLAH AZZAM BRIGADES (AAB),Abdullah Azzam Brigades,Unknown,entity,Al-Qaida,UN
ANSAR AL CHARIA DERNA,Ansar al-Charia Derna,Unknown,entity,Al-Qaida,UN
ANSAR AL CHARIA BENGHAZI,نصار الشريعة (Ansar al Charia),Unknown,entity,Al-Qaida,UN
AL-KAWTHAR MONEY EXCHANGE,Al Kawthar Co.,Unknown,entity,Al-Qaida,UN
KHATIBA IMAM AL-BUKHARI (KIB),Khataib al-Imam al-Bukhari,Unknown,entity,Al-Qaida,UN
AL FURQAN,Dzemilijati Furkan,Unknown,entity,Al-Qaida,UN
LASHKAR-E-TAYYIBA,Lashkar-e-Toiba,Unknown,entity,Al-Qaida,UN
JAMA'A NUSRAT UL-ISLAM WA AL-MUSLIMIN (JNIM),,Unknown,entity,Al-Qaida,UN
MINISTRY OF NATIONAL DEFENCE,MINISTRY OF NATIONAL DEFENSE,Unknown,entity,DPRK,UN
NATIONAL AEROSPACE TECHNOLOGY ADMINISTRATION,NATA,Unknown,entity,DPRK,UN
